        AOA          AOAHT        ELEV         ETAB         DYNP        FXHT         FZHT         MYHT         FXE          FZE          MYE          FXWB         FZWB         MYWB         FXTAB        FZTAB        MYTAB        
     -19.624      -13.226       -6.661        7.509         4604  -6.7381e+03  -2.8156e+04   2.5064e+05  -1.8762e+03  -7.8164e+03   6.9559e+04  -7.2640e+03  -4.1142e+04  -1.0975e+04   1.2637e+02   3.5442e+02  -2.9859e+03
     -19.625       32.309       -6.661        6.993         4604   1.6460e+04   6.8778e+04  -6.1227e+05  -1.8762e+03  -7.8164e+03   6.9558e+04   4.0324e+05   6.7208e+05   4.0321e+05   1.1769e+02   3.3007e+02  -2.7807e+03
     -19.625      -13.497       -6.661        7.512         4604  -6.8765e+03  -2.8732e+04   2.5577e+05  -1.8762e+03  -7.8164e+03   6.9558e+04  -6.3191e+03  -3.8047e+04  -1.0129e+04   1.2643e+02   3.5456e+02  -2.9871e+03
     -19.625      -13.495       -6.661        7.512         4604  -6.8751e+03  -2.8727e+04   2.5572e+05  -1.8762e+03  -7.8164e+03   6.9558e+04  -6.5017e+03  -3.8643e+04  -1.0293e+04   1.2643e+02   3.5456e+02  -2.9871e+03
     -19.625      -13.227       -6.661        7.509         4604  -6.7388e+03  -2.8157e+04   2.5065e+05  -1.8762e+03  -7.8164e+03   6.9558e+04  -6.7761e+03  -3.9540e+04  -1.0538e+04   1.2638e+02   3.5442e+02  -2.9859e+03
     -19.626       32.309       -6.661        6.993         4604   1.6460e+04   6.8777e+04  -6.1225e+05  -1.8763e+03  -7.8163e+03   6.9557e+04   4.0446e+05   6.7342e+05   4.0450e+05   1.1770e+02   3.3006e+02  -2.7807e+03
     -19.626      -13.498       -6.661        7.512         4604  -6.8772e+03  -2.8734e+04   2.5579e+05  -1.8763e+03  -7.8163e+03   6.9557e+04  -5.8347e+03  -3.6468e+04  -9.6951e+03   1.2643e+02   3.5456e+02  -2.9871e+03
     -19.626      -13.495       -6.661        7.512         4604  -6.8758e+03  -2.8728e+04   2.5573e+05  -1.8763e+03  -7.8163e+03   6.9557e+04  -6.0260e+03  -3.7090e+04  -9.8666e+03   1.2643e+02   3.5456e+02  -2.9871e+03
     -19.626      -13.228       -6.661        7.509         4604  -6.7395e+03  -2.8159e+04   2.5067e+05  -1.8763e+03  -7.8163e+03   6.9557e+04  -6.3055e+03  -3.8000e+04  -1.0117e+04   1.2638e+02   3.5442e+02  -2.9859e+03
     -19.627       32.308       -6.661        6.993         4604   1.6461e+04   6.8775e+04  -6.1223e+05  -1.8764e+03  -7.8163e+03   6.9557e+04   4.0564e+05   6.7470e+05   4.0575e+05   1.1771e+02   3.3006e+02  -2.7806e+03
     -19.627      -13.499       -6.661        7.512         4604  -6.8779e+03  -2.8735e+04   2.5580e+05  -1.8764e+03  -7.8163e+03   6.9557e+04  -5.3670e+03  -3.4948e+04  -9.2758e+03   1.2644e+02   3.5456e+02  -2.9870e+03
     -19.627      -13.496       -6.661        7.512         4604  -6.8765e+03  -2.8730e+04   2.5575e+05  -1.8764e+03  -7.8163e+03   6.9557e+04  -5.5672e+03  -3.5597e+04  -9.4554e+03   1.2644e+02   3.5456e+02  -2.9870e+03
     -19.627      -13.229       -6.661        7.509         4604  -6.7402e+03  -2.8160e+04   2.5068e+05  -1.8764e+03  -7.8163e+03   6.9557e+04  -5.8513e+03  -3.6520e+04  -9.7102e+03   1.2639e+02   3.5442e+02  -2.9858e+03
     -19.628       32.307       -6.661        6.993         4604   1.6461e+04   6.8773e+04  -6.1221e+05  -1.8765e+03  -7.8163e+03   6.9556e+04   4.0677e+05   6.7594e+05   4.0694e+05   1.1771e+02   3.3006e+02  -2.7806e+03
     -19.628      -13.500       -6.661        7.512         4604  -6.8786e+03  -2.8737e+04   2.5581e+05  -1.8765e+03  -7.8163e+03   6.9556e+04  -4.9157e+03  -3.3485e+04  -8.8707e+03   1.2645e+02   3.5456e+02  -2.9870e+03
     -19.628      -13.497       -6.661        7.512         4604  -6.8772e+03  -2.8731e+04   2.5576e+05  -1.8765e+03  -7.8163e+03   6.9556e+04  -5.1249e+03  -3.4162e+04  -9.0587e+03   1.2645e+02   3.5456e+02  -2.9870e+03
     -19.628      -13.229       -6.661        7.509         4604  -6.7409e+03  -2.8161e+04   2.5069e+05  -1.8765e+03  -7.8163e+03   6.9556e+04  -5.4131e+03  -3.5095e+04  -9.3173e+03   1.2640e+02   3.5441e+02  -2.9858e+03
     -19.629       32.307       -6.661        6.993         4604   1.6462e+04   6.8772e+04  -6.1219e+05  -1.8766e+03  -7.8163e+03   6.9555e+04   4.0786e+05   6.7713e+05   4.0810e+05   1.1772e+02   3.3006e+02  -2.7806e+03
     -19.629      -13.500       -6.661        7.512         4604  -6.8793e+03  -2.8738e+04   2.5582e+05  -1.8766e+03  -7.8163e+03   6.9555e+04  -4.4799e+03  -3.2078e+04  -8.4793e+03   1.2645e+02   3.5456e+02  -2.9869e+03
     -19.629      -13.498       -6.661        7.512         4604  -6.8779e+03  -2.8732e+04   2.5577e+05  -1.8766e+03  -7.8163e+03   6.9555e+04  -4.6984e+03  -3.2782e+04  -8.6757e+03   1.2645e+02   3.5456e+02  -2.9869e+03
     -19.629      -13.230       -6.661        7.509         4604  -6.7416e+03  -2.8163e+04   2.5070e+05  -1.8766e+03  -7.8163e+03   6.9555e+04  -4.9902e+03  -3.3724e+04  -8.9378e+03   1.2640e+02   3.5441e+02  -2.9857e+03
     -19.630       32.306       -6.661        6.993         4604   1.6462e+04   6.8770e+04  -6.1217e+05  -1.8767e+03  -7.8162e+03   6.9555e+04   4.0892e+05   6.7827e+05   4.0921e+05   1.1772e+02   3.3006e+02  -2.7805e+03
     -19.630      -13.501       -6.661        7.512         4604  -6.8800e+03  -2.8740e+04   2.5583e+05  -1.8767e+03  -7.8162e+03   6.9555e+04  -4.0591e+03  -3.0723e+04  -8.1012e+03   1.2646e+02   3.5456e+02  -2.9869e+03
     -19.630      -13.498       -6.661        7.512         4604  -6.8786e+03  -2.8734e+04   2.5578e+05  -1.8767e+03  -7.8162e+03   6.9555e+04  -4.2871e+03  -3.1456e+04  -8.3062e+03   1.2646e+02   3.5455e+02  -2.9869e+03
     -19.630      -13.231       -6.661        7.509         4604  -6.7423e+03  -2.8164e+04   2.5071e+05  -1.8767e+03  -7.8162e+03   6.9555e+04  -4.5821e+03  -3.2405e+04  -8.5713e+03   1.2641e+02   3.5441e+02  -2.9857e+03
     -19.631       32.305       -6.661        6.993         4604   1.6462e+04   6.8768e+04  -6.1215e+05  -1.8768e+03  -7.8162e+03   6.9554e+04   4.0993e+05   6.7937e+05   4.1029e+05   1.1773e+02   3.3006e+02  -2.7805e+03
     -19.631      -13.502       -6.661        7.512         4604  -6.8807e+03  -2.8741e+04   2.5584e+05  -1.8768e+03  -7.8162e+03   6.9554e+04  -3.6529e+03  -2.9419e+04  -7.7357e+03   1.2647e+02   3.5455e+02  -2.9869e+03
     -19.631      -13.499       -6.661        7.512         4604  -6.8793e+03  -2.8735e+04   2.5579e+05  -1.8768e+03  -7.8162e+03   6.9554e+04  -3.8905e+03  -3.0180e+04  -7.9495e+03   1.2647e+02   3.5455e+02  -2.9868e+03
     -19.631      -13.231       -6.661        7.509         4604  -6.7430e+03  -2.8166e+04   2.5072e+05  -1.8768e+03  -7.8162e+03   6.9554e+04  -4.1881e+03  -3.1136e+04  -8.2173e+03   1.2642e+02   3.5441e+02  -2.9856e+03
     -19.632       32.305       -6.661        6.993         4604   1.6463e+04   6.8767e+04  -6.1214e+05  -1.8769e+03  -7.8162e+03   6.9554e+04   4.1091e+05   6.8043e+05   4.1132e+05   1.1773e+02   3.3005e+02  -2.7804e+03
     -19.632      -13.502       -6.661        7.512         4604  -6.8814e+03  -2.8742e+04   2.5585e+05  -1.8769e+03  -7.8162e+03   6.9554e+04  -3.2606e+03  -2.8163e+04  -7.3826e+03   1.2647e+02   3.5455e+02  -2.9868e+03
     -19.632      -13.500       -6.661        7.512         4604  -6.8800e+03  -2.8737e+04   2.5580e+05  -1.8769e+03  -7.8162e+03   6.9554e+04  -3.5080e+03  -2.8953e+04  -7.6054e+03   1.2647e+02   3.5455e+02  -2.9868e+03
     -19.632      -13.232       -6.661        7.509         4604  -6.7437e+03  -2.8167e+04   2.5073e+05  -1.8769e+03  -7.8162e+03   6.9554e+04  -3.8079e+03  -2.9914e+04  -7.8754e+03   1.2642e+02   3.5441e+02  -2.9856e+03
     -19.633       32.304       -6.661        6.993         4604   1.6463e+04   6.8765e+04  -6.1212e+05  -1.8770e+03  -7.8162e+03   6.9553e+04   4.1185e+05   6.8144e+05   4.1232e+05   1.1774e+02   3.3005e+02  -2.7804e+03
     -19.633      -13.503       -6.661        7.512         4604  -6.8821e+03  -2.8744e+04   2.5586e+05  -1.8770e+03  -7.8162e+03   6.9553e+04  -2.8817e+03  -2.6953e+04  -7.0413e+03   1.2648e+02   3.5455e+02  -2.9868e+03
     -19.633      -13.500       -6.661        7.512         4604  -6.8807e+03  -2.8738e+04   2.5581e+05  -1.8770e+03  -7.8162e+03   6.9553e+04  -3.1390e+03  -2.7773e+04  -7.2732e+03   1.2648e+02   3.5455e+02  -2.9868e+03
     -19.633      -13.233       -6.661        7.509         4604  -6.7444e+03  -2.8168e+04   2.5074e+05  -1.8770e+03  -7.8162e+03   6.9553e+04  -3.4409e+03  -2.8737e+04  -7.5451e+03   1.2643e+02   3.5441e+02  -2.9855e+03
     -19.634       32.303       -6.661        6.993         4604   1.6464e+04   6.8763e+04  -6.1210e+05  -1.8771e+03  -7.8161e+03   6.9552e+04   4.1276e+05   6.8242e+05   4.1328e+05   1.1775e+02   3.3005e+02  -2.7804e+03
     -19.634      -13.504       -6.661        7.512         4604  -6.8828e+03  -2.8745e+04   2.5587e+05  -1.8771e+03  -7.8161e+03   6.9552e+04  -2.5158e+03  -2.5787e+04  -6.7114e+03   1.2649e+02   3.5455e+02  -2.9867e+03
     -19.634      -13.501       -6.661        7.512         4604  -6.8814e+03  -2.8739e+04   2.5582e+05  -1.8771e+03  -7.8161e+03   6.9552e+04  -2.7832e+03  -2.6637e+04  -6.9526e+03   1.2648e+02   3.5455e+02  -2.9867e+03
     -19.634       -9.272       -6.661        7.465         4604  -4.7259e+03  -1.9737e+04   1.7569e+05  -1.8771e+03  -7.8161e+03   6.9552e+04  -3.0866e+03  -2.7604e+04  -7.2260e+03   1.2568e+02   3.5228e+02  -2.9677e+03
     -19.635       34.920       -6.661        6.964         4604   1.7798e+04   7.4332e+04  -6.6167e+05  -1.8772e+03  -7.8161e+03   6.9552e+04   4.1364e+05   6.8337e+05   4.1421e+05   1.1725e+02   3.2865e+02  -2.7685e+03
     -19.635      -10.603       -6.661        7.480         4604  -5.4045e+03  -2.2570e+04   2.0090e+05  -1.8772e+03  -7.8161e+03   6.9552e+04  -2.1618e+03  -2.4662e+04  -6.3921e+03   1.2594e+02   3.5299e+02  -2.9736e+03
     -19.635      -14.350       -6.661        7.522         4604  -7.3143e+03  -3.0546e+04   2.7190e+05  -1.8772e+03  -7.8161e+03   6.9552e+04  -2.4391e+03  -2.5542e+04  -6.6424e+03   1.2665e+02   3.5500e+02  -2.9905e+03
     -19.635      -12.901       -6.661        7.506         4604  -6.5757e+03  -2.7461e+04   2.4444e+05  -1.8772e+03  -7.8161e+03   6.9552e+04  -2.7435e+03  -2.6510e+04  -6.9169e+03   1.2638e+02   3.5422e+02  -2.9840e+03
     -19.636       33.569       -6.661        6.979         4604   1.7111e+04   7.1458e+04  -6.3608e+05  -1.8773e+03  -7.8161e+03   6.9551e+04   4.1448e+05   6.8428e+05   4.1510e+05   1.1751e+02   3.2937e+02  -2.7746e+03
     -19.636      -11.981       -6.661        7.495         4604  -6.1071e+03  -2.5503e+04   2.2701e+05  -1.8773e+03  -7.8161e+03   6.9551e+04  -1.8183e+03  -2.3573e+04  -6.0820e+03   1.2621e+02   3.5373e+02  -2.9798e+03
     -19.636      -15.821       -6.661        7.539         4604  -8.0647e+03  -3.3678e+04   2.9978e+05  -1.8773e+03  -7.8161e+03   6.9551e+04  -2.1059e+03  -2.4484e+04  -6.3418e+03   1.2694e+02   3.5578e+02  -2.9971e+03
     -19.636      -14.373       -6.661        7.522         4604  -7.3263e+03  -3.0595e+04   2.7234e+05  -1.8773e+03  -7.8161e+03   6.9551e+04  -2.4111e+03  -2.5452e+04  -6.6171e+03   1.2666e+02   3.5501e+02  -2.9906e+03
     -19.637       31.888       -6.661        6.998         4604   1.6254e+04   6.7878e+04  -6.0421e+05  -1.8773e+03  -7.8161e+03   6.9551e+04   4.1530e+05   6.8516e+05   4.1597e+05   1.1784e+02   3.3027e+02  -2.7821e+03
     -19.637      -13.419       -6.661        7.511         4604  -6.8405e+03  -2.8564e+04   2.5426e+05  -1.8773e+03  -7.8161e+03   6.9551e+04  -1.4881e+03  -2.2529e+04  -5.7839e+03   1.2649e+02   3.5450e+02  -2.9862e+03
     -19.637      -17.260       -6.661        7.555         4604  -8.7982e+03  -3.6740e+04   3.2703e+05  -1.8773e+03  -7.8161e+03   6.9551e+04  -1.7865e+03  -2.3471e+04  -6.0534e+03   1.2722e+02   3.5655e+02  -3.0035e+03
     -19.637      -15.609       -6.661        7.536         4604  -7.9571e+03  -3.3227e+04   2.9577e+05  -1.8773e+03  -7.8161e+03   6.9551e+04  -2.0919e+03  -2.4438e+04  -6.3292e+03   1.2690e+02   3.5567e+02  -2.9961e+03
     -19.637       30.651       -6.661        7.012         4604   1.5624e+04   6.5246e+04  -5.8078e+05  -1.8774e+03  -7.8161e+03   6.9550e+04   4.1609e+05   6.8600e+05   4.1680e+05   1.1808e+02   3.3093e+02  -2.7877e+03
     -19.637      -14.489       -6.661        7.524         4604  -7.3861e+03  -3.0841e+04   2.7453e+05  -1.8774e+03  -7.8161e+03   6.9550e+04  -1.1683e+03  -2.1520e+04  -5.4949e+03   1.2669e+02   3.5507e+02  -2.9910e+03
     -19.637      -18.329       -6.661        7.567         4604  -9.3438e+03  -3.9017e+04   3.4730e+05  -1.8774e+03  -7.8161e+03   6.9550e+04  -1.4775e+03  -2.2494e+04  -5.7743e+03   1.2743e+02   3.5712e+02  -3.0083e+03
     -19.637      -16.540       -6.661        7.547         4604  -8.4320e+03  -3.5209e+04   3.1341e+05  -1.8774e+03  -7.8161e+03   6.9550e+04  -1.7828e+03  -2.3459e+04  -6.0502e+03   1.2709e+02   3.5616e+02  -3.0002e+03
     -19.638       29.720       -6.661        7.023         4604   1.5150e+04   6.3264e+04  -5.6313e+05  -1.8775e+03  -7.8161e+03   6.9550e+04   4.1685e+05   6.8682e+05   4.1761e+05   1.1826e+02   3.3142e+02  -2.7918e+03
     -19.638      -15.304       -6.661        7.533         4604  -7.8020e+03  -3.2577e+04   2.8998e+05  -1.8775e+03  -7.8161e+03   6.9550e+04  -8.5856e+02  -2.0544e+04  -5.2148e+03   1.2685e+02   3.5550e+02  -2.9946e+03
     -19.638      -19.145       -6.661        7.576         4604  -9.7599e+03  -4.0753e+04   3.6275e+05  -1.8775e+03  -7.8161e+03   6.9550e+04  -1.1787e+03  -2.1552e+04  -5.5044e+03   1.2759e+02   3.5756e+02  -3.0119e+03
     -19.638      -17.260       -6.661        7.555         4604  -8.7989e+03  -3.6740e+04   3.2703e+05  -1.8775e+03  -7.8161e+03   6.9550e+04  -1.4837e+03  -2.2513e+04  -5.7800e+03   1.2723e+02   3.5655e+02  -3.0034e+03
     -19.639       29.001       -6.661        7.031         4604   1.4784e+04   6.1733e+04  -5.4951e+05  -1.8775e+03  -7.8160e+03   6.9550e+04   4.1758e+05   6.8761e+05   4.1838e+05   1.1840e+02   3.3181e+02  -2.7950e+03
     -19.639      -15.943       -6.661        7.540         4604  -8.1277e+03  -3.3936e+04   3.0207e+05  -1.8775e+03  -7.8160e+03   6.9550e+04  -5.5873e+02  -1.9602e+04  -4.9436e+03   1.2698e+02   3.5584e+02  -2.9975e+03
     -19.639      -19.783       -6.661        7.584         4604  -1.0086e+04  -4.2111e+04   3.7484e+05  -1.8775e+03  -7.8160e+03   6.9550e+04  -8.9001e+02  -2.0643e+04  -5.2433e+03   1.2771e+02   3.5790e+02  -3.0148e+03
     -19.639      -17.830       -6.661        7.561         4604  -9.0900e+03  -3.7954e+04   3.3784e+05  -1.8775e+03  -7.8160e+03   6.9550e+04  -1.1944e+03  -2.1600e+04  -5.5185e+03   1.2734e+02   3.5685e+02  -3.0060e+03
     -19.639       28.431       -6.661        7.037         4604   1.4494e+04   6.0519e+04  -5.3869e+05  -1.8776e+03  -7.8160e+03   6.9549e+04   4.1829e+05   6.8837e+05   4.1913e+05   1.1851e+02   3.3211e+02  -2.7976e+03
     -19.639      -16.456       -6.661        7.546         4604  -8.3896e+03  -3.5029e+04   3.1180e+05  -1.8776e+03  -7.8160e+03   6.9549e+04  -2.6850e+02  -1.8692e+04  -4.6809e+03   1.2708e+02   3.5612e+02  -2.9998e+03
     -19.639      -20.296       -6.661        7.589         4604  -1.0347e+04  -4.3204e+04   3.8457e+05  -1.8776e+03  -7.8160e+03   6.9549e+04  -6.1108e+02  -1.9766e+04  -4.9910e+03   1.2781e+02   3.5817e+02  -3.0171e+03
     -19.639      -18.295       -6.661        7.567         4604  -9.3271e+03  -3.8943e+04   3.4664e+05  -1.8776e+03  -7.8160e+03   6.9549e+04  -9.1444e+02  -2.0719e+04  -5.2655e+03   1.2743e+02   3.5710e+02  -3.0081e+03
     -19.639       27.966       -6.661        7.043         4604   1.4257e+04   5.9530e+04  -5.2989e+05  -1.8776e+03  -7.8160e+03   6.9549e+04   4.1897e+05   6.8911e+05   4.1986e+05   1.1861e+02   3.3236e+02  -2.7997e+03
     -19.639      -16.879       -6.661        7.551         4604  -8.6056e+03  -3.5930e+04   3.1982e+05  -1.8776e+03  -7.8160e+03   6.9549e+04   1.2398e+01  -1.7813e+04  -4.4265e+03   1.2716e+02   3.5634e+02  -3.0017e+03
     -19.639      -20.720       -6.661        7.594         4604  -1.0563e+04  -4.4105e+04   3.9258e+05  -1.8776e+03  -7.8160e+03   6.9549e+04  -3.4162e+02  -1.8921e+04  -4.7471e+03   1.2790e+02   3.5839e+02  -3.0190e+03
     -19.639      -18.683       -6.661        7.571         4604  -9.5251e+03  -3.9769e+04   3.5399e+05  -1.8776e+03  -7.8160e+03   6.9549e+04  -6.4370e+02  -1.9868e+04  -5.0205e+03   1.2751e+02   3.5731e+02  -3.0098e+03
     -19.640       27.578       -6.661        7.047         4604   1.4060e+04   5.8704e+04  -5.2254e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   4.1963e+05   6.8982e+05   4.2055e+05   1.1868e+02   3.3257e+02  -2.8014e+03
     -19.640      -17.237       -6.661        7.555         4604  -8.7880e+03  -3.6691e+04   3.2659e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   2.8426e+02  -1.6964e+04  -4.1802e+03   1.2723e+02   3.5653e+02  -3.0033e+03
     -19.640      -21.077       -6.661        7.598         4604  -1.0746e+04  -4.4865e+04   3.9935e+05  -1.8777e+03  -7.8160e+03   6.9549e+04  -8.1357e+01  -1.8106e+04  -4.5115e+03   1.2797e+02   3.5858e+02  -3.0206e+03
     -19.640      -19.014       -6.661        7.575         4604  -9.6940e+03  -4.0473e+04   3.6026e+05  -1.8777e+03  -7.8160e+03   6.9549e+04  -3.8186e+02  -1.9047e+04  -4.7836e+03   1.2757e+02   3.5748e+02  -3.0113e+03
     -19.640       27.247       -6.661        7.051         4604   1.3891e+04   5.7999e+04  -5.1626e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   4.2027e+05   6.9051e+05   4.2123e+05   1.1875e+02   3.3274e+02  -2.8029e+03
     -19.640      -17.545       -6.661        7.558         4604  -8.9451e+03  -3.7346e+04   3.3242e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   5.4738e+02  -1.6144e+04  -3.9417e+03   1.2730e+02   3.5670e+02  -3.0046e+03
     -19.640      -21.385       -6.661        7.602         4604  -1.0903e+04  -4.5521e+04   4.0519e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   1.7000e+02  -1.7320e+04  -4.2838e+03   1.2803e+02   3.5875e+02  -3.0219e+03
     -19.640      -19.301       -6.661        7.578         4604  -9.8409e+03  -4.1086e+04   3.6571e+05  -1.8777e+03  -7.8160e+03   6.9549e+04  -1.2863e+02  -1.8253e+04  -4.5543e+03   1.2763e+02   3.5763e+02  -3.0125e+03
     -19.640       26.959       -6.661        7.054         4604   1.3745e+04   5.7387e+04  -5.1081e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   4.2088e+05   6.9117e+05   4.2188e+05   1.1880e+02   3.3290e+02  -2.8041e+03
     -19.640      -17.814       -6.661        7.561         4604  -9.0828e+03  -3.7921e+04   3.3754e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   8.0204e+02  -1.5351e+04  -3.7108e+03   1.2735e+02   3.5684e+02  -3.0058e+03
     -19.640      -21.655       -6.661        7.605         4604  -1.1041e+04  -4.6095e+04   4.1030e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   4.1275e+02  -1.6563e+04  -4.0638e+03   1.2808e+02   3.5889e+02  -3.0231e+03
     -19.640      -19.555       -6.661        7.581         4604  -9.9705e+03  -4.1627e+04   3.7052e+05  -1.8777e+03  -7.8160e+03   6.9549e+04   1.1626e+02  -1.7488e+04  -4.3325e+03   1.2768e+02   3.5777e+02  -3.0137e+03
     -19.641       26.705       -6.661        7.057         4604   1.3615e+04   5.6846e+04  -5.0600e+05  -1.8777e+03  -7.8160e+03   6.9548e+04   4.2148e+05   6.9181e+05   4.2251e+05   1.1885e+02   3.3303e+02  -2.8053e+03
     -19.641      -18.054       -6.661        7.564         4604  -9.2052e+03  -3.8431e+04   3.4208e+05  -1.8777e+03  -7.8160e+03   6.9548e+04   1.0485e+03  -1.4585e+04  -3.4872e+03   1.2740e+02   3.5697e+02  -3.0069e+03
     -19.641      -21.894       -6.661        7.608         4604  -1.1163e+04  -4.6605e+04   4.1484e+05  -1.8777e+03  -7.8160e+03   6.9548e+04   6.4716e+02  -1.5833e+04  -3.8513e+03   1.2813e+02   3.5902e+02  -3.0242e+03
     -19.641      -19.782       -6.661        7.584         4604  -1.0086e+04  -4.2110e+04   3.7482e+05  -1.8777e+03  -7.8160e+03   6.9548e+04   3.5309e+02  -1.6749e+04  -4.1179e+03   1.2773e+02   3.5789e+02  -3.0147e+03
     -19.641       26.478       -6.661        7.059         4604   1.3500e+04   5.6363e+04  -5.0170e+05  -1.8778e+03  -7.8160e+03   6.9548e+04   4.2205e+05   6.9243e+05   4.2311e+05   1.1890e+02   3.3315e+02  -2.8063e+03
     -19.641      -18.270       -6.661        7.566         4604  -9.3151e+03  -3.8889e+04   3.4616e+05  -1.8778e+03  -7.8160e+03   6.9548e+04   1.2871e+03  -1.3845e+04  -3.2707e+03   1.2744e+02   3.5708e+02  -3.0079e+03
     -19.641      -22.110       -6.661        7.610         4604  -1.1273e+04  -4.7063e+04   4.1892e+05  -1.8778e+03  -7.8160e+03   6.9548e+04   8.7349e+02  -1.5128e+04  -3.6460e+03   1.2817e+02   3.5913e+02  -3.0252e+03
     -19.641      -19.987       -6.661        7.586         4604  -1.0191e+04  -4.2545e+04   3.7870e+05  -1.8778e+03  -7.8160e+03   6.9548e+04   5.8211e+02  -1.6035e+04  -3.9103e+03   1.2777e+02   3.5800e+02  -3.0156e+03
     -19.641       26.274       -6.661        7.062         4604   1.3396e+04   5.5927e+04  -4.9782e+05  -1.8778e+03  -7.8160e+03   6.9548e+04   4.2261e+05   6.9303e+05   4.2370e+05   1.1894e+02   3.3326e+02  -2.8072e+03
